sensor_id,timestamp,track_section,gps_lat,gps_lon,acc_x_ms2,acc_y_ms2,acc_z_ms2,gyro_roll,gyro_pitch,gyro_yaw,vibration_magnitude,vibration_spike_pct,is_anomaly,aknn_distance_to_baseline,anomaly_confidence,flag_dispatched_to_pillar_d
DEV-26546,2026-06-11 07:46:22.000,Kolkata-Asansol,23.68°N,86.98°E,0.08,-0.1042,9.8083,0.047,0.0197,0.0257,0.1314,9.5,False,0.0683,0.0,False
DEV-51228,2026-06-10 21:03:55.000,Vadodara-Surat,22.30°N,73.10°E,-0.085,0.0747,9.7446,-0.0126,-0.0138,0.0102,0.1307,8.9,False,0.0492,0.0,False
DEV-49580,2026-06-12 12:38:09.000,Vadodara-Surat,22.30°N,73.10°E,0.0392,-0.1974,9.7084,0.0083,0.0006,-0.0082,0.2254,87.8,False,0.0438,0.0,False
DEV-27093,2026-06-10 16:21:47.000,Vadodara-Surat,22.30°N,73.10°E,0.0942,-0.0521,9.7081,0.0187,-0.0094,0.0073,0.1482,23.5,False,0.0449,0.0,False
DEV-95646,2026-06-10 09:44:20.000,Delhi-Agra,27.18°N,78.01°E,0.2709,-0.1637,9.8026,0.0063,-0.0193,0.0032,0.3166,163.8,False,0.0723,0.0,False
DEV-53444,2026-06-10 11:41:19.000,Kolkata-Asansol,23.68°N,86.98°E,0.0821,-0.1371,10.0285,0.0142,0.0043,-0.0046,0.2707,125.6,False,0.0316,0.0,False
DEV-78300,2026-06-13 01:08:12.000,Kolkata-Asansol,23.68°N,86.98°E,0.0842,-0.0033,9.7947,-0.0154,0.0139,0.0016,0.0856,0,False,0.0423,0.0,False
DEV-67461,2026-06-11 14:38:54.000,Chennai-Vellore,12.91°N,79.13°E,-0.105,-0.0722,9.7745,0.017,0.0084,-0.0189,0.1323,10.3,False,0.0655,0.0,False
DEV-59535,2026-06-11 13:33:35.000,Kolkata-Asansol,23.68°N,86.98°E,0.5324,-2.3818,9.5028,-0.0605,0.7974,-0.1387,2.4598,1949.8,True,0.6976,0.967,True
DEV-11587,2026-06-12 04:15:15.000,Mumbai-Pune,18.52°N,73.86°E,0.0075,-0.0791,9.7623,-0.0108,0.0011,0.0044,0.0927,0,False,0.0772,0.0,False
DEV-10074,2026-06-10 20:09:45.000,Chennai-Vellore,12.91°N,79.13°E,-0.2437,0.1111,9.8683,0.0205,-0.0014,0.0334,0.2741,128.4,False,0.0795,0.0,False
DEV-20481,2026-06-10 17:53:52.000,Vadodara-Surat,22.30°N,73.10°E,-0.0551,0.0048,9.5889,0.0112,0.0208,-0.008,0.2279,89.9,False,0.0602,0.0,False
DEV-53332,2026-06-12 17:06:19.000,Mumbai-Pune,18.52°N,73.86°E,0.2901,-0.0301,9.8694,-0.0042,-0.0391,-0.0113,0.2976,148.0,False,0.0579,0.0,False
DEV-39648,2026-06-11 05:46:38.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0988,-0.1734,9.7458,-0.002,-0.0354,-0.0178,0.2096,74.7,False,0.0689,0.0,False
DEV-43769,2026-06-11 13:35:37.000,Chennai-Vellore,12.91°N,79.13°E,0.1179,-0.0374,10.0529,-0.0105,0.0254,0.0064,0.2726,127.2,False,0.0264,0.0,False
DEV-76301,2026-06-10 16:46:29.000,Kolkata-Asansol,23.68°N,86.98°E,0.0646,-0.242,9.8114,0.0434,0.0276,-0.0104,0.2505,108.7,False,0.0418,0.0,False
DEV-51150,2026-06-12 12:04:08.000,Chennai-Vellore,12.91°N,79.13°E,-0.0301,0.0431,9.8579,0.0195,0.0067,-0.0024,0.0711,0,False,0.0756,0.0,False
DEV-73769,2026-06-10 10:08:36.000,Chennai-Vellore,12.91°N,79.13°E,-0.1413,0.0513,9.8814,-0.0024,-0.0118,0.0094,0.1664,38.7,False,0.0727,0.0,False
DEV-52879,2026-06-11 17:48:58.000,Chennai-Vellore,12.91°N,79.13°E,-0.2418,0.1309,9.785,0.0267,0.006,0.0076,0.2761,130.1,False,0.0556,0.0,False
DEV-94930,2026-06-12 20:07:40.000,Vadodara-Surat,22.30°N,73.10°E,0.2132,0.097,9.8597,0.0171,0.0372,-0.0212,0.2394,99.5,False,0.0291,0.0,False
DEV-97301,2026-06-10 09:44:23.000,Vadodara-Surat,22.30°N,73.10°E,0.1219,0.0203,9.8769,-0.0251,0.027,-0.0115,0.1405,17.1,False,0.0543,0.0,False
DEV-35198,2026-06-10 08:56:38.000,Delhi-Agra,27.18°N,78.01°E,-0.0204,0.0296,9.6032,-0.0296,-0.0279,-0.0183,0.2099,74.9,False,0.0674,0.0,False
DEV-28168,2026-06-12 23:19:17.000,Chennai-Vellore,12.91°N,79.13°E,-0.1181,0.0057,9.7708,0.0368,0.0248,0.009,0.1246,3.8,False,0.0239,0.0,False
DEV-54388,2026-06-12 02:08:23.000,Mumbai-Pune,18.52°N,73.86°E,0.0294,-0.1424,9.7531,0.0003,-0.0042,0.0147,0.1561,30.1,False,0.0599,0.0,False
DEV-40818,2026-06-12 08:36:06.000,Chennai-Vellore,12.91°N,79.13°E,-0.1129,0.111,9.7761,0.0301,-0.0295,0.0158,0.1619,34.9,False,0.0677,0.0,False
DEV-29356,2026-06-12 19:41:08.000,Mumbai-Pune,18.52°N,73.86°E,0.0409,0.1294,9.8037,-0.0052,0.038,0.011,0.1359,13.3,False,0.0265,0.0,False
DEV-26071,2026-06-11 14:41:21.000,Delhi-Agra,27.18°N,78.01°E,0.2304,0.0917,9.7699,-0.0243,-0.0042,-0.0157,0.2512,109.3,False,0.0758,0.0,False
DEV-35098,2026-06-12 06:39:42.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.3009,-0.1479,9.8327,0.0219,0.0114,0.0018,0.3361,180.1,False,0.0407,0.0,False
DEV-52412,2026-06-10 09:33:42.000,Vadodara-Surat,22.30°N,73.10°E,0.0493,-0.1125,9.8442,-0.0206,0.0342,-0.0055,0.1275,6.2,False,0.047,0.0,False
DEV-31519,2026-06-12 17:24:12.000,Mumbai-Pune,18.52°N,73.86°E,-0.0582,-0.1696,9.9389,-0.0087,0.0086,-0.007,0.2208,84.0,False,0.0773,0.0,False
DEV-36510,2026-06-11 12:16:39.000,Vadodara-Surat,22.30°N,73.10°E,0.0847,-0.005,9.8543,-0.0099,-0.0399,-0.0229,0.0957,0,False,0.0632,0.0,False
DEV-75677,2026-06-11 12:25:42.000,Vadodara-Surat,22.30°N,73.10°E,-0.1602,-0.1391,9.834,-0.0184,0.023,0.0003,0.2135,77.9,False,0.0321,0.0,False
DEV-90245,2026-06-10 16:45:46.000,Mumbai-Pune,18.52°N,73.86°E,0.1552,-0.1544,9.7983,0.0197,-0.0263,-0.0036,0.2192,82.7,False,0.0318,0.0,False
DEV-53595,2026-06-12 14:02:55.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.2295,0.0534,9.7148,-0.0073,0.0002,-0.0045,0.2541,111.8,False,0.0211,0.0,False
DEV-51311,2026-06-12 00:54:46.000,Jaipur-Ajmer,26.45°N,74.64°E,0.2605,0.0868,9.7325,0.0111,0.0195,-0.013,0.2853,137.8,False,0.0701,0.0,False
DEV-10561,2026-06-10 22:13:51.000,Chennai-Vellore,12.91°N,79.13°E,0.2278,-0.1478,9.8584,-0.0271,-0.0176,-0.0072,0.2758,129.8,False,0.0518,0.0,False
DEV-81636,2026-06-10 08:57:08.000,Delhi-Agra,27.18°N,78.01°E,-0.1433,0.0378,9.6273,0.0215,0.0052,-0.0114,0.2353,96.1,False,0.0764,0.0,False
DEV-86044,2026-06-10 07:11:24.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0277,-0.2036,9.8424,-0.0333,-0.0121,-0.015,0.208,73.3,False,0.0328,0.0,False
DEV-36248,2026-06-12 06:09:12.000,Kolkata-Asansol,23.68°N,86.98°E,0.0819,0.0584,9.9124,-0.0017,-0.0119,0.0166,0.1435,19.6,False,0.0209,0.0,False
DEV-48314,2026-06-11 13:16:30.000,Vadodara-Surat,22.30°N,73.10°E,0.0047,0.1372,9.9601,0.0271,-0.0014,-0.0091,0.2034,69.5,False,0.0603,0.0,False
DEV-81916,2026-06-11 12:15:40.000,Delhi-Agra,27.18°N,78.01°E,0.0255,0.0688,9.9616,0.0267,-0.0091,0.0175,0.1684,40.3,False,0.0583,0.0,False
DEV-33458,2026-06-10 11:33:02.000,Delhi-Agra,27.18°N,78.01°E,0.0074,-0.0078,9.8191,0.0347,0.0132,-0.0347,0.0141,0,False,0.0268,0.0,False
DEV-20914,2026-06-11 14:51:43.000,Mumbai-Pune,18.52°N,73.86°E,0.0262,-0.2076,9.7701,0.0022,-0.008,-0.0105,0.213,77.5,False,0.0414,0.0,False
DEV-21327,2026-06-10 12:42:05.000,Mumbai-Pune,18.52°N,73.86°E,0.0656,-0.1412,9.81,0.0038,0.031,-0.014,0.1557,29.8,False,0.0795,0.0,False
DEV-54588,2026-06-10 17:49:03.000,Delhi-Agra,27.18°N,78.01°E,-0.2272,-0.0254,9.8945,0.0577,0.0009,-0.0139,0.2437,103.1,False,0.0712,0.0,False
DEV-18768,2026-06-12 15:43:12.000,Chennai-Vellore,12.91°N,79.13°E,-0.2733,-0.0171,9.8222,0.0126,-0.0224,-0.0197,0.2741,128.4,False,0.0786,0.0,False
DEV-15500,2026-06-12 12:13:25.000,Delhi-Agra,27.18°N,78.01°E,0.239,-0.0845,9.7272,-0.0078,-0.0084,0.0129,0.2667,122.3,False,0.0222,0.0,False
DEV-51309,2026-06-10 19:41:44.000,Vadodara-Surat,22.30°N,73.10°E,0.2204,0.019,9.7594,0.0131,-0.0,-0.0018,0.2269,89.1,False,0.0717,0.0,False
DEV-54656,2026-06-10 12:12:21.000,Delhi-Agra,27.18°N,78.01°E,-0.1595,-0.0863,9.8421,0.0072,-0.0666,0.0018,0.1842,53.5,False,0.0272,0.0,False
DEV-49348,2026-06-12 17:02:34.000,Vadodara-Surat,22.30°N,73.10°E,-0.0729,-0.0688,9.728,-0.0049,0.0092,0.0017,0.1295,7.9,False,0.0599,0.0,False
DEV-19845,2026-06-10 15:58:12.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0629,0.0475,9.7658,0.0174,0.022,0.0083,0.0904,0,False,0.0499,0.0,False
DEV-88583,2026-06-12 11:47:07.000,Mumbai-Pune,18.52°N,73.86°E,0.1213,0.0161,9.8241,0.0081,0.0159,0.0139,0.1232,2.7,False,0.0711,0.0,False
DEV-40345,2026-06-11 08:23:55.000,Vadodara-Surat,22.30°N,73.10°E,-0.012,0.1077,9.8488,-0.0082,0.0084,0.0262,0.1151,0,False,0.0229,0.0,False
DEV-82399,2026-06-11 04:40:54.000,Kolkata-Asansol,23.68°N,86.98°E,0.0522,-0.0254,9.7667,-0.0455,0.0172,-0.0137,0.0724,0,False,0.0595,0.0,False
DEV-19010,2026-06-10 13:18:48.000,Chennai-Vellore,12.91°N,79.13°E,0.3252,0.0681,9.7073,0.0141,-0.0008,0.0049,0.3478,189.8,False,0.0257,0.0,False
DEV-83556,2026-06-13 02:47:26.000,Kolkata-Asansol,23.68°N,86.98°E,0.4118,-0.2789,10.1455,-0.3801,0.1611,0.1098,0.5999,399.9,True,1.1213,0.93,True
DEV-99449,2026-06-10 19:28:50.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0214,-0.0535,9.8444,-0.0208,-0.0014,-0.0077,0.0671,0,False,0.0506,0.0,False
DEV-66324,2026-06-11 11:42:11.000,Vadodara-Surat,22.30°N,73.10°E,0.1391,-0.1112,9.7906,-0.0381,-0.0147,0.0005,0.1791,49.3,False,0.0327,0.0,False
DEV-42640,2026-06-12 06:33:39.000,Chennai-Vellore,12.91°N,79.13°E,-0.1357,-0.0191,9.7217,0.0151,0.0139,-0.0066,0.163,35.8,False,0.057,0.0,False
DEV-26802,2026-06-12 22:46:34.000,Vadodara-Surat,22.30°N,73.10°E,-0.0064,0.1635,9.8495,0.0001,-0.0279,-0.0134,0.1683,40.3,False,0.0546,0.0,False
DEV-19463,2026-06-12 17:18:22.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1111,-0.0186,9.796,-0.0141,0.0,0.0046,0.1135,0,False,0.061,0.0,False
DEV-54742,2026-06-10 15:40:55.000,Delhi-Agra,27.18°N,78.01°E,0.0086,0.0059,9.8196,0.0094,-0.0068,-0.0146,0.0142,0,False,0.0324,0.0,False
DEV-68118,2026-06-10 16:30:49.000,Delhi-Agra,27.18°N,78.01°E,0.0671,-0.2358,9.7726,0.0183,-0.0163,-0.0191,0.248,106.7,False,0.0598,0.0,False
DEV-45900,2026-06-12 20:27:35.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0743,0.0497,9.7123,-0.0418,0.0011,0.0174,0.1324,10.3,False,0.0462,0.0,False
DEV-24472,2026-06-11 00:21:29.000,Vadodara-Surat,22.30°N,73.10°E,0.1421,0.1757,9.8767,-0.0287,-0.0133,-0.0015,0.2356,96.3,False,0.0729,0.0,False
DEV-94443,2026-06-10 16:14:43.000,Mumbai-Pune,18.52°N,73.86°E,-0.0223,0.0089,9.8319,-0.0239,-0.0158,-0.0072,0.0325,0,False,0.0335,0.0,False
DEV-40726,2026-06-10 20:37:51.000,Jaipur-Ajmer,26.45°N,74.64°E,0.2057,-0.2613,9.7987,0.0227,-0.0099,0.003,0.3327,177.2,False,0.0587,0.0,False
DEV-22954,2026-06-11 10:00:15.000,Delhi-Agra,27.18°N,78.01°E,-0.2037,-0.0549,9.8488,0.0125,-0.0106,0.0083,0.2145,78.8,False,0.0363,0.0,False
DEV-42020,2026-06-12 05:56:07.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0007,-0.0243,9.6583,-0.017,0.0009,0.0122,0.1536,28.0,False,0.0655,0.0,False
DEV-12565,2026-06-12 06:40:29.000,Kolkata-Asansol,23.68°N,86.98°E,-0.3043,-0.1229,9.9091,-0.0133,0.0016,-0.0002,0.3428,185.7,False,0.0396,0.0,False
DEV-45643,2026-06-12 08:13:04.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0932,0.1154,9.8598,0.03,-0.0038,-0.0155,0.1565,30.4,False,0.0552,0.0,False
DEV-52561,2026-06-12 03:47:28.000,Chennai-Vellore,12.91°N,79.13°E,0.1877,-0.0379,9.7613,0.0153,-0.0298,-0.0222,0.1976,64.7,False,0.0227,0.0,False
DEV-84076,2026-06-11 06:28:39.000,Mumbai-Pune,18.52°N,73.86°E,0.0075,0.1079,9.8382,0.0498,0.0079,0.0006,0.1118,0,False,0.0738,0.0,False
DEV-67839,2026-06-10 22:50:35.000,Chennai-Vellore,12.91°N,79.13°E,0.0432,0.1188,9.8411,-0.0002,-0.0229,-0.0372,0.1302,8.5,False,0.0631,0.0,False
DEV-87152,2026-06-10 22:04:23.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0282,0.0238,9.9162,0.002,0.0118,0.0083,0.1124,0,False,0.0734,0.0,False
DEV-41615,2026-06-12 23:02:01.000,Delhi-Agra,27.18°N,78.01°E,0.183,-0.0763,9.8605,0.0084,-0.027,-0.0144,0.2046,70.5,False,0.0227,0.0,False
DEV-63976,2026-06-12 08:10:16.000,Mumbai-Pune,18.52°N,73.86°E,-0.1273,-0.1546,9.9636,0.0015,0.0057,-0.0096,0.2524,110.3,False,0.0732,0.0,False
DEV-82913,2026-06-10 13:17:18.000,Vadodara-Surat,22.30°N,73.10°E,0.0254,0.1558,9.9335,0.0,0.0307,-0.01,0.2004,67.0,False,0.0618,0.0,False
DEV-33513,2026-06-10 07:57:31.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0217,-0.0179,9.8022,0.0121,0.0181,0.0205,0.0292,0,False,0.0318,0.0,False
DEV-36760,2026-06-10 21:13:26.000,Delhi-Agra,27.18°N,78.01°E,-0.2142,0.043,9.8166,0.0106,0.0326,0.0223,0.2186,82.2,False,0.042,0.0,False
DEV-14604,2026-06-12 13:05:35.000,Mumbai-Pune,18.52°N,73.86°E,-0.2082,0.0761,9.8336,-0.0102,-0.0088,0.0064,0.2229,85.8,False,0.052,0.0,False
DEV-44883,2026-06-12 07:50:21.000,Chennai-Vellore,12.91°N,79.13°E,0.0094,-0.0824,9.8318,0.0079,0.0048,0.0272,0.0858,0,False,0.0628,0.0,False
DEV-69382,2026-06-12 09:58:18.000,Kolkata-Asansol,23.68°N,86.98°E,-0.3165,-0.0497,9.6385,-0.0278,-0.0154,-0.0069,0.3634,202.8,False,0.0294,0.0,False
DEV-89466,2026-06-12 01:16:24.000,Kolkata-Asansol,23.68°N,86.98°E,0.0351,0.128,9.8816,0.0336,-0.0164,0.0044,0.1508,25.7,False,0.0328,0.0,False
DEV-26617,2026-06-12 11:24:20.000,Vadodara-Surat,22.30°N,73.10°E,-0.0729,0.1981,9.7759,0.0019,-0.0311,-0.0131,0.2138,78.2,False,0.074,0.0,False
DEV-27723,2026-06-10 22:43:44.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0699,-0.0183,9.6362,0.0057,-0.0286,-0.0119,0.1882,56.8,False,0.0232,0.0,False
DEV-80648,2026-06-10 19:05:31.000,Kolkata-Asansol,23.68°N,86.98°E,0.0337,-0.0848,9.9602,0.0124,-0.0076,-0.0016,0.1757,46.4,False,0.0531,0.0,False
DEV-36909,2026-06-11 06:41:36.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0082,0.1076,9.8429,0.0095,-0.035,0.0128,0.1128,0,False,0.0284,0.0,False
DEV-52184,2026-06-12 15:31:41.000,Delhi-Agra,27.18°N,78.01°E,0.0718,0.0361,9.7317,0.0074,-0.0055,-0.0046,0.1122,0,False,0.0477,0.0,False
DEV-13977,2026-06-12 07:36:48.000,Mumbai-Pune,18.52°N,73.86°E,-0.0204,0.0265,9.8288,0.0003,-0.0023,-0.0029,0.0384,0,False,0.025,0.0,False
DEV-80651,2026-06-10 18:00:33.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0535,-0.0256,9.8824,0.046,0.0285,0.0152,0.0936,0,False,0.0589,0.0,False
DEV-76062,2026-06-10 10:10:07.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.189,-0.1171,9.8791,-0.0013,-0.0167,-0.0236,0.2328,94.0,False,0.0587,0.0,False
DEV-20040,2026-06-12 12:47:51.000,Mumbai-Pune,18.52°N,73.86°E,0.2363,0.1119,9.7253,-0.0155,-0.023,0.0025,0.2748,129.0,False,0.029,0.0,False
DEV-16403,2026-06-12 18:01:40.000,Mumbai-Pune,18.52°N,73.86°E,0.0311,-0.1012,9.7166,0.0046,-0.0059,0.0009,0.1412,17.7,False,0.0202,0.0,False
DEV-26114,2026-06-11 01:01:34.000,Delhi-Agra,27.18°N,78.01°E,-0.0422,-0.0391,9.7995,-0.0158,0.0115,0.0118,0.0585,0,False,0.0341,0.0,False
DEV-15488,2026-06-10 16:52:11.000,Mumbai-Pune,18.52°N,73.86°E,0.1438,-0.0068,9.8757,0.0052,0.0126,0.0173,0.1582,31.8,False,0.0532,0.0,False
DEV-12227,2026-06-10 08:52:02.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0927,0.0492,9.7215,-0.0165,-0.0181,0.0035,0.1373,14.4,False,0.0663,0.0,False
DEV-61337,2026-06-12 14:41:48.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1134,-0.1152,9.8299,0.005,0.0147,-0.0326,0.1629,35.7,False,0.0352,0.0,False
DEV-81758,2026-06-11 20:29:22.000,Vadodara-Surat,22.30°N,73.10°E,0.2117,-0.0998,9.8005,0.0324,0.0279,-0.0051,0.2342,95.2,False,0.0769,0.0,False
DEV-18589,2026-06-11 18:17:44.000,Delhi-Agra,27.18°N,78.01°E,-0.1837,0.1413,9.7813,-0.0013,-0.0013,0.0086,0.2335,94.6,False,0.0285,0.0,False
DEV-12714,2026-06-11 11:07:59.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0274,-0.1441,9.7374,-0.0235,-0.0059,0.0118,0.1637,36.4,False,0.0346,0.0,False
DEV-70550,2026-06-11 12:34:07.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0503,-0.2282,9.776,0.0039,0.0148,-0.0028,0.2361,96.8,False,0.0724,0.0,False
DEV-15546,2026-06-12 17:51:32.000,Chennai-Vellore,12.91°N,79.13°E,0.1482,-0.0133,9.7285,0.0264,0.0019,-0.0301,0.1697,41.4,False,0.0312,0.0,False
DEV-97643,2026-06-12 15:25:42.000,Delhi-Agra,27.18°N,78.01°E,-0.1278,0.1102,9.8301,0.012,0.0215,-0.0181,0.1699,41.6,False,0.0251,0.0,False
DEV-39604,2026-06-11 09:28:19.000,Mumbai-Pune,18.52°N,73.86°E,-0.0231,0.0977,9.6794,-0.0168,-0.0447,-0.0011,0.1647,37.3,False,0.0638,0.0,False
DEV-18064,2026-06-11 08:49:26.000,Delhi-Agra,27.18°N,78.01°E,-0.094,-0.0005,9.8814,-0.002,0.0221,-0.0029,0.118,0,False,0.0604,0.0,False
DEV-56538,2026-06-11 06:45:10.000,Vadodara-Surat,22.30°N,73.10°E,-0.3039,-0.2904,9.7961,0.0131,0.0112,0.0388,0.4206,250.5,False,0.0317,0.0,False
DEV-88624,2026-06-11 20:19:03.000,Mumbai-Pune,18.52°N,73.86°E,0.057,-0.041,9.7904,-0.0359,0.003,-0.0061,0.0729,0,False,0.0473,0.0,False
DEV-74563,2026-06-11 15:57:57.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0336,0.0265,9.8687,-0.0023,0.0253,0.0123,0.0726,0,False,0.033,0.0,False
DEV-90199,2026-06-11 11:29:26.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0472,0.2454,9.8885,-0.0254,0.0431,-0.0091,0.2619,118.3,False,0.0657,0.0,False
DEV-11098,2026-06-11 18:09:58.000,Mumbai-Pune,18.52°N,73.86°E,0.3153,0.1721,9.8975,-0.027,-0.0045,-0.018,0.3697,208.1,False,0.0206,0.0,False
DEV-88275,2026-06-10 19:27:31.000,Delhi-Agra,27.18°N,78.01°E,0.0366,-0.0005,9.9188,0.0216,0.008,0.0051,0.1148,0,False,0.0514,0.0,False
DEV-64461,2026-06-10 06:57:19.000,Delhi-Agra,27.18°N,78.01°E,-0.1073,0.1476,9.6807,0.0005,0.0119,-0.0181,0.2236,86.3,False,0.075,0.0,False
DEV-26144,2026-06-12 22:14:44.000,Kolkata-Asansol,23.68°N,86.98°E,-0.16,0.1035,9.7156,0.0343,0.0241,0.0094,0.2127,77.2,False,0.0723,0.0,False
DEV-63382,2026-06-12 04:33:05.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1041,-0.021,9.7373,0.0137,0.014,-0.017,0.1287,7.3,False,0.0317,0.0,False
DEV-20059,2026-06-12 17:20:33.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0437,0.1591,9.8455,0.0119,-0.0028,0.0134,0.1688,40.7,False,0.0255,0.0,False
DEV-92638,2026-06-13 01:59:44.000,Vadodara-Surat,22.30°N,73.10°E,0.0781,-0.0782,9.7288,-0.0025,-0.0007,-0.0282,0.1371,14.3,False,0.0213,0.0,False
DEV-26880,2026-06-12 15:40:26.000,Mumbai-Pune,18.52°N,73.86°E,0.1459,-0.05,9.9391,-0.0069,-0.0089,-0.0008,0.2011,67.6,False,0.0456,0.0,False
DEV-89616,2026-06-12 19:38:34.000,Vadodara-Surat,22.30°N,73.10°E,0.287,-0.0845,9.9664,0.0142,-0.013,0.0116,0.3376,181.3,False,0.0253,0.0,False
DEV-43295,2026-06-12 21:26:29.000,Vadodara-Surat,22.30°N,73.10°E,-0.0232,-0.0428,9.8615,-0.0051,0.0327,-0.0075,0.0709,0,False,0.0738,0.0,False
DEV-83580,2026-06-11 07:54:29.000,Vadodara-Surat,22.30°N,73.10°E,-0.0953,-0.0044,9.7271,-0.0101,0.0121,-0.0129,0.1264,5.3,False,0.0586,0.0,False
DEV-10649,2026-06-10 16:23:00.000,Kolkata-Asansol,23.68°N,86.98°E,-0.116,-0.0144,9.81,-0.0057,0.0021,0.0319,0.1169,0,False,0.0676,0.0,False
DEV-63406,2026-06-13 05:44:10.000,Chennai-Vellore,12.91°N,79.13°E,-0.0607,0.0738,9.925,-0.0335,-0.0021,-0.0183,0.1495,24.6,False,0.0228,0.0,False
DEV-16224,2026-06-10 23:01:15.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0081,-0.0392,9.7663,-0.019,-0.0094,-0.0192,0.0593,0,False,0.0504,0.0,False
DEV-86401,2026-06-11 23:06:10.000,Kolkata-Asansol,23.68°N,86.98°E,0.0404,-0.093,9.8159,0.0032,0.062,-0.0014,0.1016,0,False,0.0684,0.0,False
DEV-48851,2026-06-11 11:20:06.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1499,-0.1181,9.8209,-0.0259,-0.0248,0.0184,0.1911,59.2,False,0.0698,0.0,False
DEV-29029,2026-06-12 04:43:50.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0056,-0.1801,9.8209,-0.0392,0.0206,0.0097,0.1805,50.4,False,0.0521,0.0,False
DEV-50579,2026-06-11 08:39:52.000,Kolkata-Asansol,23.68°N,86.98°E,0.1082,-0.027,9.792,0.0082,0.0234,0.0024,0.113,0,False,0.0542,0.0,False
DEV-66344,2026-06-12 15:41:36.000,Delhi-Agra,27.18°N,78.01°E,0.0555,-0.0365,9.8871,-0.0307,0.0059,0.0257,0.1018,0,False,0.0443,0.0,False
DEV-14000,2026-06-11 22:46:00.000,Vadodara-Surat,22.30°N,73.10°E,-0.1416,-0.3462,9.7306,0.0034,0.0251,0.0172,0.3824,218.7,False,0.0585,0.0,False
DEV-57422,2026-06-10 18:39:50.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.4495,-0.1467,9.825,0.0271,-0.0135,0.0197,0.4731,294.3,False,0.059,0.0,False
DEV-63408,2026-06-12 23:25:42.000,Kolkata-Asansol,23.68°N,86.98°E,0.2014,-0.1216,9.9258,-0.0483,0.0201,-0.0282,0.2622,118.5,False,0.0732,0.0,False
DEV-57018,2026-06-10 14:34:41.000,Delhi-Agra,27.18°N,78.01°E,-0.1464,-0.0518,9.952,0.0068,0.0043,-0.015,0.2104,75.3,False,0.0527,0.0,False
DEV-38394,2026-06-10 16:40:33.000,Chennai-Vellore,12.91°N,79.13°E,0.1579,0.0841,9.744,-0.0081,-0.031,-0.0248,0.1907,58.9,False,0.0209,0.0,False
DEV-25753,2026-06-11 17:05:34.000,Chennai-Vellore,12.91°N,79.13°E,0.1505,-0.2171,9.825,-0.0361,-0.0071,0.0125,0.2646,120.5,False,0.0351,0.0,False
DEV-13860,2026-06-10 19:59:02.000,Mumbai-Pune,18.52°N,73.86°E,0.1184,0.1286,9.8326,-0.0385,-0.0059,0.0318,0.1763,46.9,False,0.07,0.0,False
DEV-17228,2026-06-10 17:57:35.000,Chennai-Vellore,12.91°N,79.13°E,0.2227,0.0011,9.7021,-0.0024,0.0166,-0.0082,0.2475,106.2,False,0.027,0.0,False
DEV-16280,2026-06-13 05:20:09.000,Chennai-Vellore,12.91°N,79.13°E,0.1985,0.081,9.8384,-0.0166,0.0385,-0.0056,0.2163,80.2,False,0.0767,0.0,False
DEV-63449,2026-06-11 09:19:14.000,Kolkata-Asansol,23.68°N,86.98°E,-0.4387,-0.492,9.5696,-0.1136,-0.009,-0.1,0.7017,484.8,True,1.0302,0.979,True
DEV-74915,2026-06-12 21:29:07.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1322,-0.1312,9.8829,0.006,-0.0103,-0.0091,0.2,66.7,False,0.0464,0.0,False
DEV-27043,2026-06-12 01:36:21.000,Mumbai-Pune,18.52°N,73.86°E,0.3352,0.1027,9.9068,-0.0212,0.0017,-0.0154,0.3637,203.1,False,0.0558,0.0,False
